id,tags,label
25585889,hitomi-chan_wa_hitomishiri takano_hitomi gutsbro14 simple_background yellow_background 1girl apron bare_shoulders blush breasts clavicle clothing fang female female_only female_solo grabbing hadaka_apron large_breasts looking_at_viewer nervous nervous_smile open_mouth purple_eyes short_hair solo spoon standing sweat sweatdrop thighhighs thighs tongue tomboy Rating:Questionable Score:4.6 Size:644x1199 User:AmorphousBlob,tomboy
25587026,original high_resolution very_high_resolution monochrome 1girl ass blush breasts clothes_pull clothing daikokuya_yenjaku female female_focus fingerless_gloves from_behind gloves large_breasts looking_at_viewer looking_back muscle muscular_female nipples short_hair shorts shorts_pull solo underwear undressing tomboy Rating:Explicit Score:5.0 Size:4093x2894 User:AmorphousBlob,tomboy
25589575,mario_(series) super_mario_land nintendo princess_daisy abysswatchers high_resolution 1girl bangs bare_arms breasts cleavage clothing crown earrings female flower_earrings frown hand_on_hip headwear jewelry looking_at_viewer navel pose short_hair shorts solo standing thighs tomboy Rating:Questionable Score:5.0 Size:1024x1408 User:AmorphousBlob,tomboy
25592705,dragon_ball dragon_ball_z son_goku 1girl black_hair female female_only female_solo saiyan solo vagina genderswap genderswap_(mtf) tomboy Rating:Explicit Score:4.9 Size:736x1166 User:xxxiv,tomboy
25593085,mario_(series) mario_tennis mario_golf nintendo princess_daisy kirihoshi 1girl angry annoyed bangs bare_shoulders blue_eyes breasts brown_hair clothing crown earrings female flower_earrings grin headwear jewelry open_mouth shorts smile solo sweat threading tomboy Rating:Safe Score:5.0 Size:1233x850 User:AmorphousBlob,tomboy
25593101,mario_(series) super_mario_land nintendo princess_daisy high_resolution very_high_resolution 1girl bangs blue_eyes breasts brown_hair clothing crown dress earrings female flower_earrings frilled_dress frills gem gloves headwear jewelry looking_at_viewer open_mouth orange_dress pose puffy_short_sleeves puffy_sleeves short_hair short_sleeves solo tomboy Rating:Safe Score:5.0 Size:2048x2732 User:AmorphousBlob,tomboy
25593930,akame_ga_kill! najenda high_resolution simple_background white_background 2010s 1girl abs bare_shoulders belly bra breasts clavicle clothing curvaceous denim eyepatch female female_only female_solo hand_on_hip jeans large_breasts looking_at_viewer mechanical_arms muscle navel open_mouth pants prosthesis purple_eyes short_hair shorts silver_hair solo sports_bra sportswear standing teeth tongue underwear tomboy Rating:Safe Score:4.8 Size:676x1200 User:AmorphousBlob,tomboy
25593939,akame_ga_kill! najenda high_resolution simple_background artist_name 2010s green_background logo 1girl abs bare_shoulders belly bra breasts clavicle clothing curvaceous denim eyepatch female female_only female_solo hand_on_hip jeans large_breasts looking_at_viewer mechanical_arms muscle navel open_mouth pants prosthesis purple_eyes short_hair shorts silver_hair solo sports_bra sportswear standing teeth tongue underwear tomboy Rating:Safe Score:4.0 Size:676x1200 User:AmorphousBlob,tomboy
25594510,mario_(series) super_mario_bros. mario_kart mario_kart_tour nintendo princess_daisy gonzarez high_resolution 1girl alternative_costume ass bare_shoulders beach blue_eyes blush breast_press breasts clothing crown earrings female from_behind headwear jewelry legs looking_at_viewer looking_back lying medium_breasts on_stomach open_mouth orange_hair shiny shiny_clothes shiny_hair shiny_skin sideboob smile solo swimsuit water wet wet_clothes wet_hair wet_skin tomboy Rating:Questionable Score:4.9 Size:2200x1486 User:AmorphousBlob,tomboy
25594759,gentsuki high_resolution 1girl black_hair bra clothing female pantsu rain short_hair underwear tomboy Rating:Explicit Score:4.9 Size:1079x1500 User:AmorphousBlob,tomboy
25595912,mario_(series) super_mario_land nintendo princess_daisy high_resolution very_high_resolution character_name 1girl bangs bare_shoulders blue_eyes breasts brown_hair clothing crown earrings female flower flower_earrings grin hand_up happy headwear jewelry long_hair looking_at_viewer open_mouth orange_skirt pose skirt smile solo tomboy Rating:Safe Score:5.0 Size:1713x2448 User:AmorphousBlob,tomboy
25597935,mario_(series) super_mario_bros. super_mario_land mario_kart mario_kart_tour nintendo princess_daisy high_resolution 1girl blue_eyes bow brown_hair clothing earrings female flower_earrings footwear full_body gem grin hand_up jewelry legs looking_at_viewer open_mouth pose short_hair slippers smile solo swimsuit water tomboy Rating:Safe Score:5.0 Size:1899x2048 User:AmorphousBlob,tomboy
25600847,original high_resolution very_high_resolution monochrome 1girl age_progression bag bandaid bandaid_on_face bandaid_on_head child clothing dragon female female_focus gagane_hi holding holding_bag long_hair pleated_skirt short_hair skirt solo very_short_hair vest tomboy Rating:Safe Score:5.0 Size:2900x4096 User:AmorphousBlob,tomboy
25603049,street_fighter capcom kasugano_sakura noise_tanker high_resolution text 1girl arm_behind_back belly breasts breasts_out_of_clothes brown_hair clothing female female_only female_solo hair headband headwear innie_pussy legs looking_at_viewer looking_down navel nipples scarf school_uniform skirt solo uniform upskirt vagina viewed_from_below tomboy Rating:Explicit Score:4.9 Size:1152x1800 User:xxxiv,tomboy
25603879,lyrical_nanoha mahou_shoujo_lyrical_nanoha mahou_shoujo_lyrical_nanoha_strikers subaru_nakajima sen_(sansui) japanese_language censored text japanese_text speech_bubble censor_bar 1girl ass ass_grab clothed_female clothed_sex clothing female from_behind girl_on_top groping on_top reverse_cowgirl_position semen sex shiny shiny_clothes short_hair solo spread_legs straddling tight_clothing viewed_from_behind tomboy Rating:Explicit Score:5.0 Size:750x1000 User:xxxiv,tomboy
25607436,shio-bari comic 1girl all_fours anabelle_mchelen angry angry_face animal_ear_hairband animal_ears ballgag bitchsuit bondage bondage_mittens bound_arms bound_legs clothing collar color dog_girl doggirl female female_only femsub footwear gag gagged green_eyes harness_ball_gag harness_gag human_dog human_only human_pet leash lock padlock petgirl petplay piddlefours puppyplay red_hair restrained shoes short_hair sneakers submissive androgynous bdsm tomboy Rating:Questionable Score:4.5 Size:1224x792 User:xxxiv,tomboy
25612266,kill_la_kill matoi_ryuuko gutsbro14 simple_background white_background 2010s 1girl angry black_dress black_hair black_skirt blush breasts choker cleavage closed_mouth clothing dress female female_only female_solo gloves gothic gothic_lolita hairband hair_ornament hands_on_own_thighs hands_together lolita_fashion looking_at_viewer multicolored_hair red_hair red_ribbon ribbon short_hair skirt solo standing two-tone_hair tomboy Rating:Safe Score:5.0 Size:477x700 User:AmorphousBlob,tomboy
25612476,kill_la_kill matoi_ryuuko typo_(requiemdusk) high_resolution english text english_text speech_bubble paid_reward 1girl arm_support bare_shoulders black_hair blue_eyes blush breasts clothing female fingerless_gloves gloves hips legs_together looking_at_viewer lying medium_breasts navel nose_blush one-piece_swimsuit on_side red_gloves revealing_clothes short_hair sign single_fingerless_glove single_glove slender_waist sling_swimsuit solo spaghetti_strap swimsuit teenage_girl teenager thighs tomboy Rating:Explicit Score:4.8 Size:2000x1844 User:Just_some_guy,tomboy
25612478,kill_la_kill matoi_ryuuko typo_(requiemdusk) high_resolution english text english_text paid_reward 1girl angry black_hair blue_eyes blush breasts breasts_out_of_clothes clavicle clothing dollar_sign embarrassed exposed_breasts female fingerless_gloves gloves looking_away medium_breasts nipples nose_blush one-piece_swimsuit presenting presenting_breasts pulled_by_self red_gloves short_hair single_fingerless_glove sling_swimsuit solo spaghetti_strap strap_pull swimsuit teenage_girl teenager undressing upper_body tomboy Rating:Explicit Score:4.8 Size:1650x2000 User:Just_some_guy,tomboy
25614141,original hashi depth_of_field 1girl arms_behind_back black_hair black_swimsuit blue_eyes blurry breasts clavicle closed_mouth clothing competition_swimsuit covered_navel female female_only green_eyes highleg highleg_swimsuit large_breasts looking_at_viewer one-piece_swimsuit pool poolside short_hair sitting solo starting_block swimsuit tank_suit two-tone_swimsuit water_drop wet wet_body wet_hair wet_swimsuit tomboy Rating:Questionable Score:5.0 Size:818x1000 User:hama231,tomboy
25615589,dororo_(tezuka_osamu) dororo_(character) riarutoruchokku monochrome 1girl barefoot blush clothing feet female female_focus open_mouth pettanko ponytail soles solo tied_hair toes torn_clothes tomboy Rating:Safe Score:5.0 Size:1000x1111 User:AmorphousBlob,tomboy
25616905,original tai_ichi high_resolution 1girl baseball_mitt black_hair cameltoe clothing day female female_focus grass outdoors pantsu pitching short_hair shorts short_shorts solo standing standing_on_one_leg underwear upshorts white_panties white_underwear loli tomboy contentious_content Rating:Questionable Score:4.6 Size:1852x1310 User:AmorphousBlob,tomboy
25616909,original high_resolution 1:1_aspect_ratio 1girl black_hair black_shirt black_tank_top cigarette clothing dark_skin dark-skinned_female earrings female female_focus footwear gekitetsu gloves holding holding_cigarette jewelry jumpsuit_around_waist no_bra orange_eyes orange_jumpsuit railing serious shadow shirt shoes short_hair smoking sneakers solo sweat tank_top tanlines tanned tool_belt wrench tomboy Rating:Safe Score:5.0 Size:2048x2048 User:AmorphousBlob,tomboy
25617292,black_clover sol_marron high_resolution 1girl black_hair blush breasts dark_skin dark-skinned_female exposed female medium_breasts messy_hair on_table short_hair shy solo spread_legs vagina wet tomboy Rating:Explicit Score:4.9 Size:2130x1496 User:xxxiv,tomboy
25621597,saotome_senshu_hita_kakusu saotome_yae guuchy high_resolution very_high_resolution simple_background white_background 1girl abs black_hair blue_eyes clothes_pull clothing female female_focus muscle muscular_female navel open_mouth parted_lips shirt shirt_lift shirt_pull short_hair solo spats sweat tanned yae_saotome tomboy Rating:Safe Score:5.0 Size:2891x4096 User:AmorphousBlob,tomboy
25622748,original original_character eigaka simple_background white_background monochrome lineart ? 1girl armor bandaged_arm bandages bbw bikini bikini_armor breasts breast_suppress busty cleavage clothing confused confusion cropped_torso curvaceous eyebrows_visible_through_hair female female_only fighter fingerless_gloves full_cleavage fully_clothed gloves hair_over_one_eye handwraps huge_breasts large_breasts long_breasts looking_at_viewer nail navel one_eye_covered scar scar_across_eye sexually_suggestive shiny shiny_hair shiny_skin short_hair shoulder_armor shoulder_spikes solo spiky_hair spoken_question_mark standing swimsuit upper_body voluptuous warrior wide_hips wraps tomboy Rating:Questionable Score:4.8 Size:900x800 User:xxxiv,tomboy
25622791,original original_character eigaka simple_background white_background monochrome sketch 1girl abs adjusting_clothes adjusting_swimsuit arm_support bandaged_arm bandages bbw biceps bikini breasts busty cleavage clothing covered_mouth curvaceous eyebrows_visible_through_hair female female_only fingerless_gloves fully_clothed gloves hair_over_one_eye half-closed_eyes huge_breasts large_breasts looking_down muscle muscular_arms muscular_female nail navel one_eye_covered scar sexually_suggestive short_hair solo standing swimsuit thick_thighs thighs voluptuous wide_hips tomboy Rating:Questionable Score:4.0 Size:749x862 User:xxxiv,tomboy
25622798,original original_character eigaka high_resolution orange_background 1girl abs adjusting_clothes adjusting_swimsuit arm_support bandaged_arm bandages bbw biceps bikini blue_eyes breasts brown_bikini brown_hair busty cleavage clothing covered_mouth curvaceous eyebrows_visible_through_hair female female_only fingerless_gloves fully_clothed gloves hair_over_one_eye half-closed_eyes huge_breasts large_breasts looking_down muscle muscular_arms muscular_female nail navel one_eye_covered scar sexually_suggestive shiny shiny_hair shiny_skin short_hair solo standing swimsuit thick_thighs thighs veiny_muscles voluptuous wide_hips tomboy Rating:Questionable Score:5.0 Size:1280x1564 User:xxxiv,tomboy
25622803,original original_character eigaka high_resolution orange_background 1girl abs adjusting_clothes adjusting_swimsuit arm_support bandaged_arm bandages bbw biceps bikini blue_eyes breasts brown_bikini brown_hair busty cleavage clothing curvaceous eyebrows_visible_through_hair female female_only fingerless_gloves fully_clothed gloves hair_over_one_eye half-closed_eyes huge_breasts large_breasts looking_down muscle muscular_arms muscular_female nail navel one_eye_covered scar sexually_suggestive shiny shiny_hair shiny_skin short_hair solo standing swimsuit thick_thighs thighs veiny_muscles voluptuous wide_hips tomboy Rating:Questionable Score:4.6 Size:1280x1564 User:xxxiv,tomboy
25623093,world_masterpiece_theater romeo_no_aoi_sora nikita_(romeo_no_aoi_sora) riarutoruchokku monochrome 1girl cabbie_hat clothing embarrassed female female_focus hat headwear navel neckerchief pants pettanko solo suspenders topless loli tomboy contentious_content Rating:Questionable Score:5.0 Size:700x948 User:AmorphousBlob,tomboy
25623097,romeo_no_aoi_sora nikita_(romeo_no_aoi_sora) riarutoruchokku monochrome sepia 1girl blush breasts cabbie_hat clothing embarrassed female female_focus hat headwear looking_at_viewer neckerchief nipples pants small_breasts solo suspenders topless loli tomboy contentious_content Rating:Explicit Score:4.6 Size:800x1027 User:AmorphousBlob,tomboy
25627449,original goblin_girl female_orc tiff_(negromante) lukas_klaudat negromante high_resolution simple_background multiple_views 1girl armpit_hair armpits ass body_freckles breasts colored_skin fantasy female female_only female_solo freckles goblin green_skin kneeling nude one_arm_up orange_hair orc piercing presenting presenting_hindquarters pubic_hair purple_eyes red_hair sharp_teeth short_hair small_breasts smile soles solo tattoo thigh_tattoo tongue tongue_out vagina tomboy Rating:Explicit Score:4.6 Size:1500x1288 User:xxxiv,tomboy
25632071,original malcorond 1girl bare_shoulders bed blue_bow bow bow_panties breasts brown_hair clavicle clothing dress_shirt female finger_to_mouth footwear green_eyes grin hand_up indian-style_sitting indoors legwear looking_at_viewer naughty_face navel nipples no_shoes pantsu school_uniform shirt short_hair shushing sitting small_breasts smile socks solo sweat underwear undressing uniform white_legwear white_panties white_underwear loli tomboy contentious_content Rating:Questionable Score:4.7 Size:715x1000 User:AmorphousBlob,tomboy
25633345,original john_k._pe-ta high_resolution monochrome sketch 1girl breasts clothing female gloves nipples no_bra open_mouth overalls overalls_removed pubic_hair puddle small_breasts solo squatting urinating tomboy Rating:Explicit Score:4.1 Size:1499x2048 User:AmorphousBlob,tomboy
25638109,original nightbird740 high_resolution very_high_resolution english text english_text 1girl animal_ears dark_skin female nekomimi nude smile tomboy Rating:Explicit Score:5.0 Size:2344x2423 User:AmorphousBlob,tomboy
25651096,mario_(series) super_mario_land wario_land nintendo princess_daisy wario wario_(cosplay) high_resolution 1girl bent_over blue_eyes breasts brown_hair cleavage clothing earrings facial_hair female flower_earrings gloves hat headwear jewelry kneehighs lipstick makeup mustache shorts cosplay tomboy Rating:Questionable Score:5.0 Size:1024x1531 User:AmorphousBlob,tomboy
25653179,mario_(series) super_mario_land nintendo princess_daisy high_resolution 1girl ass bangs bikini blue_eyes breasts brown_hair clothing crown earrings eyeshadow female flower_earrings from_behind grin headwear jewelry legs lipstick looking_at_viewer looking_back lying makeup open_mouth smile solo swimsuit thighs thong tomboy Rating:Safe Score:5.0 Size:1091x1572 User:AmorphousBlob,tomboy
25653726,original saigado high_resolution pink_background halftone halftone_background 1girl asymmetrical_breasts blue_jacket blush breasts brown_hair closed_mouth clothing female gakuran green_eyes half-closed_eye hands_up huge_breasts jacket long_sleeves naked_jacket nipples no_bra open_clothes open_jacket raised_eyebrow school_uniform short_hair solo sweat uniform upper_body tomboy Rating:Questionable Score:4.8 Size:1189x1500 User:AmorphousBlob,tomboy
25656503,mario_(series) super_mario_land mario_tennis nintendo princess_daisy high_resolution very_high_resolution artist_name 1girl bare_shoulders blue_eyes blush breasts brown_hair clothing crown day earrings female flower_earrings gem grin hand_on_hip headwear jewelry legs looking_at_viewer one_eye_closed pose shorts smile solo v wink tomboy Rating:Safe Score:5.0 Size:2923x4949 User:AmorphousBlob,tomboy
25662270,advance_wars_(series) advance_wars:_dual_strike nintendo lash_(advance_wars) cat_(advance_wars) tai_ichi high_resolution 1girl belt black_hair black_legwear black_shorts blue_eyes blush board_game chess chess_piece clothing coat crate cropped_jacket fang female female_focus jacket legwear midriff navel open_clothes open_coat open_mouth pantyhose pettanko poker_chip purple_eyes short_hair shorts short_shorts sitting smile solo spread_legs tank_top torn_clothes torn_legwear trenchcoat loli tomboy contentious_content Rating:Questionable Score:4.9 Size:1228x1350 User:Arudo,tomboy
25662288,advance_wars_(series) advance_wars:_dual_strike nintendo lash_(advance_wars) cat_(advance_wars) tai_ichi high_resolution 1girl belt black_hair black_legwear black_shorts blue_eyes blush board_game chess chess_piece clothing crate fang female female_focus legwear midriff navel open_mouth pantyhose pettanko poker_chip purple_eyes short_hair shorts short_shorts sitting solo spread_legs tank_top torn_clothes torn_legwear loli tomboy contentious_content Rating:Questionable Score:4.9 Size:1228x1350 User:Arudo,tomboy
25662338,advance_wars_(series) advance_wars:_dual_strike nintendo lash_(advance_wars) cat_(advance_wars) tai_ichi high_resolution 1girl adductors arm_support black_hair blue_eyes blush board_game cameltoe chess chess_piece clothing crate embarrassed fang female female_focus midriff navel nipples open_mouth pantsu pettanko pink_panties poker_chip purple_eyes short_hair sitting solo spread_legs striped striped_panties striped_underwear sweat tears topless underwear loli tomboy contentious_content Rating:Explicit Score:4.8 Size:1228x1350 User:Arudo,tomboy
25662350,advance_wars_(series) advance_wars:_dual_strike nintendo lash_(advance_wars) cat_(advance_wars) tai_ichi high_resolution censored censor_bar 1girl adductors arm_support black_hair blue_eyes blush board_game chess chess_piece crate embarrassed fang female female_focus looking_at_viewer love_juices navel nipples nude open_mouth pettanko purple_eyes short_hair sitting solo spread_legs sweat tears vagina vaginal_juices loli tomboy contentious_content Rating:Explicit Score:4.8 Size:1228x1350 User:Arudo,tomboy
25662361,advance_wars_(series) advance_wars:_dual_strike nintendo lash_(advance_wars) cat_(advance_wars) tai_ichi high_resolution censored censor_bar 1girl angry anus arm_support black_hair blue_eyes blush crate embarrassed fang female female_focus looking_at_viewer love_juices navel nipples nude pettanko poker_chip purple_eyes short_hair sitting solo spread_legs sweat vagina vaginal_juices wavy_mouth loli tomboy contentious_content Rating:Explicit Score:4.8 Size:1228x1350 User:Arudo,tomboy
25662369,advance_wars_(series) advance_wars:_dual_strike nintendo lash_(advance_wars) cat_(advance_wars) tai_ichi high_resolution censored censor_bar 1girl adductors anus arm_support black_hair blue_eyes blush clitoris crate disembodied disembodied_limb embarrassed fang female love_juices navel nipples nude pettanko poker_chip purple_eyes short_hair sitting solo spread_legs spread_vagina sweat vagina vaginal_juices loli tomboy contentious_content Rating:Explicit Score:4.8 Size:1228x1350 User:Arudo,tomboy
25670303,original inue_ao high_resolution cowboy_shot 1girl armpits bandaid bandaid_on_arm bandaid_on_face bandaid_on_head bandaid_on_stomach bangs bare_shoulders beer_can belt black_hair black_shirt black_tank_top breasts broken broken_chain brown_belt can chain cigarette clavicle cleavage clothing collar crop_top dark_skin denim denim_shorts eyebrows_visible_through_hair female groin hair_between_eyes hand_up indoors injury jacket large_breasts looking_at_viewer lying midriff navel off_shoulder on_back open_clothes open_jacket open_mouth red_collar shadow shirt short_hair shorts sidelocks solo tank_top white_jacket yellow_eyes tomboy Rating:Safe Score:5.0 Size:1179x1664 User:AmorphousBlob,tomboy
25675771,kill_la_kill matoi_ryuuko kunaboto high_resolution monochrome sketch 1girl abs ass bare_shoulders breasts bursting_breasts clothing curvaceous curvy_figure eyebrows_visible_through_hair female female_only female_solo holding holding_object huge_ass huge_breasts in_water muscle one-piece_swimsuit short_hair sling_swimsuit solo standing standing_in_water surfboard sweat swimsuit thick_thighs thighs venus_body voluptuous wet wet_hair wide_hips wristband tomboy Rating:Explicit Score:4.4 Size:1240x2049 User:xxxiv,tomboy
25675775,kill_la_kill matoi_ryuuko kunaboto high_resolution monochrome sketch 1girl armpits arms_up barefoot breasts cleavage clothing curvaceous curvy_figure dog feet female female_only female_solo huge_breasts large_breasts looking_at_viewer messy_hair naughty_face one_arm_up one-piece_swimsuit seductive seductive_look seductive_smile sling_swimsuit smile solo standing stretch surfboard swimsuit thick_thighs thighs underboob venus_body voluptuous wet wide_hips tomboy Rating:Explicit Score:3.8 Size:1240x2351 User:xxxiv,tomboy
25677767,street_fighter capcom kasugano_sakura 1:1_aspect_ratio 1girl bottoms_down casual clothes_pull clothing eyes_closed female female_only female_solo happy headband headwear innie_pussy outdoors panties_down pantsu playful public public_nudity skirt skirt_lift skirt_pull smile sokko solo teeth underwear vagina tomboy Rating:Explicit Score:4.5 Size:1082x1081 User:xxxiv,tomboy
25678556,original riley_fairfeather pudgeruffian high_resolution simple_background white_background 1:1_aspect_ratio blue_background 1girl bare_arms barefoot black_hair blue_shirt blush carelessly_dressed cat clothing coffee coffee_cup cup dark_skin dark-skinned_female disposable_cup ear_piercing feet female female_only food full_body green_hair grin holding holding_cup holding_food holding_object holding_plate legwear looking_down multicolored_hair naked_shirt outstretched_arms piercing plate see-through see-through_silhouette shirt short_hair smile solo spilling tanned thighhighs toeless_legwear translucent_shirt two-tone_hair very_short_hair white_cat white_legwear tomboy Rating:Safe Score:4.8 Size:2048x2048 User:AmorphousBlob,tomboy
25680067,hololive subaru_ch. oozora_subaru orimu high_resolution very_high_resolution simple_background white_background cowboy_shot artist_name watermark 1girl armband bangs black_neckwear black_panties black_underwear blue_eyes blue_headwear blue_jacket blue_shorts blush bow bowtie braid brown_hair buttons closed_mouth clothing cropped_jacket cropped_shirt eyebrows_behind_hair female french_braid glove_pull gloves grey_shirt hairclip hair_ornament hands_up hat headwear high_collar hip_vent jacket lace lace_trim lace-trimmed_panties long_sleeves looking_at_viewer midriff navel pantsu panty_peek pinstripe_pattern pinstripe_shirt police_hat sailor_hat shirt short_hair shorts sidelocks sleeve_cuffs sleeveless sleeveless_shirt solo standing star_(symbol) striped suspenders suspender_shorts swept_bangs tied_hair underwear white_gloves tomboy virtual_youtuber Rating:Safe Score:5.0 Size:1990x3250 User:AmorphousBlob,tomboy
25682023,original asuka_nasuka high_resolution photo_background 1girl black_hair breasts cameltoe clothes_pull clothing day female female_focus flashing grass hitchhiking lifted_by_self nipples no_bra one_arm_up one-piece_tan open_mouth outdoors shirt shirt_lift shirt_pull short_hair small_breasts solo spats tanlines tanned tongue tongue_out yellow_shirt loli tomboy contentious_content Rating:Questionable Score:4.7 Size:1500x2118 User:AmorphousBlob,tomboy
25683212,street_fighter street_fighter_iii_(series) makoto_(street_fighter) loped high_resolution red_background 1girl barefoot belt black_belt black_hair bra breasts choker cleavage clenched_hands clothing dougi emphasis_lines feet female full_body glowing glowing_eyes horse_stance karate karate_gi medium_breasts muscle muscular_female open_mouth punching red_bra red_eyes red_sports_bra red_underwear ribbon ribbon_choker shadow short_hair solo sports_bra strapless strapless_bra tanned toes underwear wafuku yellow_ribbon tomboy Rating:Safe Score:5.0 Size:2304x2000 User:AmorphousBlob,tomboy
25683862,bleach kurosaki_karin funnyari simple_background white_background 1girl armpits arms_up barefoot black_hair blue_eyes breasts cameltoe feet female female_only kneepits leg_up looking_at_viewer nipples open_mouth short_hair small_breasts solo spats loli tomboy contentious_content Rating:Questionable Score:4.8 Size:800x900 User:AmorphousBlob,tomboy
25685726,mario_(series) super_mario_bros. super_mario_land mario_kart princess_daisy high_resolution 1girl breasts female full_body grin looking_at_viewer mask open_mouth smile standing v tomboy Rating:Safe Score:5.0 Size:892x1334 User:AmorphousBlob,tomboy
25685800,mario_(series) super_mario_land mario_&_sonic_at_the_olympic_games nintendo princess_daisy high_resolution very_high_resolution artist_name 1girl ass bangs blue_eyes breasts brown_hair clothing crown earrings female flower_earrings from_behind headwear jewelry leotard solo thighs yellow_leotard tomboy Rating:Questionable Score:5.0 Size:2919x3000 User:AmorphousBlob,tomboy
25688070,original nari_(cougar1404) cougar_(cougar1404) high_resolution dutch_angle blurry_background 1girl apron ass back_peek black_hair blurry blush breasts brown_eyes clothing coffee_mug cup denim female jeans looking_at_viewer looking_back mug pants raglan_sleeves shirt short_hair small_breasts solo stitching white_shirt window yellow_shirt tomboy Rating:Safe Score:4.9 Size:848x1200 User:AmorphousBlob,tomboy
25688505,street_fighter street_fighter_iii_(series) makoto_(street_fighter) quasimodox high_resolution signature pov 2021 1girl black_hair bra breasts brown_eyes clenched_hand close-up clothing dougi female fingernails incoming_punch karate_gi looking_at_viewer parrying red_bra red_sports_bra red_underwear short_hair solo sports_bra underwear wafuku tomboy Rating:Safe Score:3.7 Size:1280x1707 User:AmorphousBlob,tomboy
25688565,original lasto uncensored 1girl black_eyes black_hair blush cleft_of_venus :d eyebrows_visible_through_hair female female_focus hands_up looking_up navel nipples nude open_mouth open-mouth_smile pettanko short_hair smile solo standing vagina loli tomboy contentious_content Rating:Explicit Score:4.2 Size:450x800 User:AmorphousBlob,tomboy
25688656,nier_(series) nier:_automata yorha_type_a_no.2 high_resolution very_high_resolution simple_background pink_background 1girl alexkota1115 alternative_costume android blush clavicle closed_mouth eyebrows_visible_through_hair eyes_visible_through_hair female joints one_eye_covered robot_joints short_hair silver_hair solo sparkle tomboy Rating:Safe Score:4.0 Size:3334x4167 User:AmorphousBlob,tomboy
25692118,the_owl_house luz_noceda risingfang 1girl ass bare_legs clothing dark_skin dark-skinned_female ebow_gloves female footwear high_heels legs playboy_bunny shoes short_hair tomboy Rating:Questionable Score:5.0 Size:657x1076 User:AmorphousBlob,tomboy
25694572,monogatari_(series) bakemonogatari kanbaru_suruga daraz18aka high_resolution 1girl bandaged_arm bandages blue_hair breasts clothes_pull eyebrows female looking_at_viewer medium_breasts muscle muscular_female navel no_bra open_mouth shirt_pull short_hair smile solo spats thick_eyebrows toned underboob yellow_eyes tomboy Rating:Safe Score:4.7 Size:1100x1600 User:AmorphousBlob,tomboy
25699415,monster_musume_no_iru_nichijou cathyl_(monster_musume) questzer high_resolution very_high_resolution text watermark web_address patreon 1girl alternative_bust_size ass back bent_over bottoms_down bovine breasts clothing cow_girl dripping embarrassed enormous_breasts eye_contact female female_minotaur fur horns huge_ass huge_breasts hyper lactation large_ass looking_at_viewer milking milking_machine minotaur monster_girl panties_around_one_leg panties_down pantsu standing tail thick_thighs thighs underwear wet_vagina wide_hips wince tomboy Rating:Explicit Score:4.7 Size:2830x3915 User:xxxiv,tomboy
25701472,kino_no_tabi kino_(kino_no_tabi) high_resolution artist_name signature 3:2_aspect_ratio dutch_angle 1girl akts625 apron bangs bench blush booth boots breasts brown_footwear brown_pants cafe clothing cup embarrassed fallen_down female footwear frown green_apron green_eyes green_hair green_neckwear green_vest hair_between_eyes hand_on_own_head hand_up knee_up long_sleeves looking_at_viewer lying necktie nose_blush object_on_head one_eye_closed on_ground pants parquet_floor restaurant shirt short_hair small_breasts solo spill spread_legs table tea teacup tearing_up tray vest v-shaped_eyebrows white_shirt wooden_floor androgynous reverse_trap tomboy Rating:Safe Score:5.0 Size:3000x2000 User:AmorphousBlob,tomboy
25704289,original kirie_kairi high_resolution simple_background grey_background dated 1girl animal brown_eyes brown_hair cat closed_mouth clothing female fingernails holding holding_animal holding_cat long_sleeves looking_at_viewer nail_polish pink_sweater red_nails short_hair smile solo sweater tomboy Rating:Safe Score:5.0 Size:900x1273 User:AmorphousBlob,tomboy
25704491,original kirie_kairi high_resolution 1girl black_gloves black_skirt brown_eyes brown_hair clothing day female fingerless_gloves gloves grey_shirt looking_at_viewer mole_on_cheek open_mouth outdoors park parted_lips pleated_skirt shirt sitting skirt smile solo tomboy Rating:Safe Score:5.0 Size:1200x1696 User:AmorphousBlob,tomboy
25704494,original kirie_kairi high_resolution 1girl black_gloves blue_skirt blush brown_eyes brown_hair closed_mouth clothes_grab clothing female fingerless_gloves gloves grey_shirt hair_between_eyes looking_at_viewer pleated_skirt shirt skirt skirt_grab snow snowing solo standing tomboy Rating:Safe Score:5.0 Size:1000x1414 User:AmorphousBlob,tomboy
25705211,kirby_(series) kirby_64 nintendo adeleine paskmel high_resolution simple_background border white_border 1girl artist_painter blue_eyes brush child clothing female green_shirt hat headwear light_brown_background looking_at_viewer open_mouth paintbrush palette_(object) red_headwear shirt short_hair smile solo tomboy Rating:Safe Score:5.0 Size:999x1377 User:AmorphousBlob,tomboy
25705584,original poccora high_resolution gradient_background 1girl bikini black_hair blush cameltoe clothing female female_focus female_pubic_hair gradient hand_on_hip looking_at_viewer micro_bikini open_mouth pubic_hair pubic_hair_peek round_teeth short_hair side-tie_bikini solo sparse_pubic_hair swimsuit teeth loli tomboy contentious_content Rating:Explicit Score:4.1 Size:1075x1518 User:AmorphousBlob,tomboy
